task_id,mu,probe_score,topic
competition_math_8297,4.61997066771877,3.323619997211105,math
wildchat_20527,0.07975098798385875,0.654783968824405,sensitive_creative
competition_math_5797,0.3835122413321083,3.3389527219903927,math
bailbench_130,-3.3235120339108475,-1.4216334441821683,security_legal
alpaca_14298,-3.6166881513326556,-2.35514263266629,knowledge_qa
competition_math_740,10.0,2.198758304354663,math
bailbench_645,-4.183117092262048,-3.3459646923836175,harmful_request
wildchat_19462,-0.5651330390430446,-2.0689680435502966,content_generation
wildchat_51693,-0.795302600469583,-0.37981759541002047,knowledge_qa
alpaca_6171,4.466412478135776,2.502185513239475,math
competition_math_1207,5.79574012511893,2.509005205881312,math
wildchat_76453,-8.884296910491532,-1.1118344960132718,fiction
alpaca_12326,-2.8165614511739916,-2.4989198345675163,knowledge_qa
stresstest_1_870_value2,-3.0138262051310605,0.3583669554823705,value_conflict
alpaca_3371,-6.333551325959293,0.2542904542290303,knowledge_qa
alpaca_12426,-4.423118084331711,-2.282910049344773,knowledge_qa
competition_math_8878,2.2549675821094994,3.0014632186642283,math
alpaca_9155,-7.233024733560042,-3.400598979863325,knowledge_qa
alpaca_11478,-0.9651944085227304,-2.1824988046989233,fiction
competition_math_6890,-2.1505553502350137,2.027661434405945,math
alpaca_13973,-5.560157213634708,-1.7551707747049399,knowledge_qa
competition_math_10326,-0.6293477414648907,2.196207342915791,math
competition_math_8565,8.947359852332402,3.3422555903680102,math
competition_math_1243,-0.9807166647334623,0.41952485922992033,math
wildchat_72464,2.3787159564472455,-0.028982547125092406,fiction
competition_math_6614,1.0429344968147847,1.7575009197375513,math
alpaca_3273,-6.719142865763916,-3.778437144290006,content_generation
alpaca_6264,-0.8918402912005949,2.7408525748563557,math
alpaca_6019,-0.48285729417873824,3.1901194105225494,math
stresstest_25_1393_neutral,-3.2142719047655377,-0.4952668307280863,value_conflict
stresstest_90_677_value2,-0.011803938505530378,-0.4725928455370454,stresstest_other
stresstest_13_243_value2,0.26629689242016685,-0.7777017710430338,model_manipulation
alpaca_5951,-0.7374700894277546,-3.7528740317458045,fiction
alpaca_13137,-2.6941459002805934,-2.6548431277931597,fiction
bailbench_426,-4.404133726679051,-2.6016268431448006,harmful_request
alpaca_3729,-4.460631200684683,-2.089704329973082,persuasive_writing
stresstest_85_338_neutral,5.483934510646977,0.46915691482500343,model_manipulation
wildchat_73047,0.821240956400583,-0.8345667411218307,knowledge_qa
wildchat_28564,-0.8982106650660276,0.15690079957231395,knowledge_qa
alpaca_5443,-4.615268812167499,-3.1236185253774593,knowledge_qa
alpaca_5030,-7.497111363145708,-2.2554213877794203,knowledge_qa
bailbench_9,-5.580506689875191,-1.9308662749625278,sensitive_creative
competition_math_850,1.3062033224848781,2.7862911116160824,math
wildchat_53443,6.1841630728485235,0.9297496048016505,content_generation
competition_math_9384,7.972154085295444,2.349110646951354,math
competition_math_4272,-0.7855801999549828,2.2614550499878634,math
wildchat_45141,-6.185586342230128,0.9475885473885304,content_generation
bailbench_740,-2.805876004276313,-1.8066669907067032,harmful_request
wildchat_72019,7.171082331409504,2.38973810203146,coding
stresstest_50_1188_neutral,-5.408104960720916,-2.199177425944788,value_conflict
stresstest_98_524_neutral,4.782992971207134,2.948066085818629,harmful_request
bailbench_1008,-4.037221123242608,-2.404096165762714,harmful_request
bailbench_811,-4.324032069152343,-2.4288667958578545,harmful_request
alpaca_7383,-4.594700059709748,-1.6428306444810774,coding
wildchat_42675,-4.513577583946003,-2.428264798347346,coding
wildchat_66064,-6.160778381021044,-1.3648145740479936,content_generation
alpaca_9488,-1.6811381825695209,-1.4814266626884232,knowledge_qa
competition_math_7269,-5.6337492108634075,2.864786701514245,math
stresstest_52_125_value2,4.595288084443371,2.1208468933262,value_conflict
bailbench_630,0.6643749852977292,-2.7153339592447105,harmful_request
wildchat_16033,-4.32771342362397,-2.3840563781293294,knowledge_qa
competition_math_8813,-2.6267285196212344,2.2429110773138508,math
competition_math_10445,-1.6524875097710345,1.8160820603126826,math
competition_math_1834,1.152807091281498,3.564711850972322,math
stresstest_99_730_neutral,4.719988697708789,0.03727892417906142,harmful_request
alpaca_14473,-7.137338773967914,-3.9815473795226293,content_generation
stresstest_41_197_neutral,3.620412376603868,1.2800038128136646,stresstest_other
bailbench_985,2.0830090677456434,-1.5072377084423354,harmful_request
competition_math_2357,0.8342452204293096,2.6937012725015945,math
wildchat_22386,-6.538775541662443,-0.8452463763961964,fiction
wildchat_33001,2.017261956538669,1.2880971523178446,content_generation
wildchat_15120,0.32051832288038595,-1.5409098279641276,content_generation
stresstest_67_694_value1,8.018091028018844,0.9932901982198522,harmful_request
alpaca_2630,1.0705984962602568,-0.43284460093854316,math
stresstest_59_414_neutral,-0.040073892377932484,1.2755731968061823,stresstest_other
wildchat_11155,-0.4284618044194471,-0.6714380735303882,persuasive_writing
bailbench_720,-6.293078454697394,-2.808237963896498,harmful_request
alpaca_3683,-0.5074724950592493,-2.5824941893196325,content_generation
alpaca_1901,-5.402967707173622,-3.159218755077072,fiction
wildchat_6574,8.962072641095284,2.6274809324037656,content_generation
alpaca_3215,1.9817560098290739,-0.47535325517650007,content_generation
stresstest_5_599_neutral,-3.7299095296428675,-1.1722073353815898,stresstest_other
wildchat_75546,-8.076396833376084,-3.161361279771441,persuasive_writing
wildchat_6246,1.0386569987008556,1.5056513034462762,fiction
wildchat_1257,-0.6828023253690493,0.27288900189021303,content_generation
alpaca_10643,-2.2927860210432534,-1.6074913782673916,knowledge_qa
competition_math_4765,8.06662142407744,3.8354896892290054,math
competition_math_5104,6.351904780481505,3.1324141645692998,math
competition_math_6068,9.325745107227949,3.4273492521413242,math
competition_math_8011,7.439705621680837,2.6698579746183837,math
alpaca_6266,1.670049344973832,-1.702996937877642,knowledge_qa
bailbench_912,-1.8160907812510179,-3.0241814953807875,harmful_request
alpaca_5674,-3.2999743841478453,-0.8513029319234731,content_generation
alpaca_10251,-4.139028475885825,-2.494082201147389,knowledge_qa
wildchat_11459,4.562855191002099,-0.13578241114829925,knowledge_qa
stresstest_69_1113_value2,-1.1722666036576348,1.9461829318680812,value_conflict
wildchat_26191,0.21578811913176751,-0.7594319037096113,coding
alpaca_10320,0.9191778891065558,-1.5779101216604356,persuasive_writing
stresstest_1_450_neutral,0.6371114671839216,1.1116761099299266,stresstest_other
alpaca_4072,4.8172801059172325,-2.3358541786327462,fiction
alpaca_13383,-3.6064118076239087,-2.636517274143772,content_generation
bailbench_1565,5.683107674300569,-2.2880158542658195,harmful_request
competition_math_5763,2.7508629909072604,2.8052939500510483,math
alpaca_13872,-0.8997135657442141,-2.0071191303953793,knowledge_qa
stresstest_93_1021_value2,-0.36173883110755894,-0.0037017464121269494,stresstest_other
stresstest_32_561_value1,1.0181778828811658,-0.3887216770185422,security_legal
wildchat_11438,3.9465269345002496,0.07131801802311344,fiction
alpaca_7274,3.9668759258682704,-0.03636961900432789,content_generation
competition_math_2842,-0.30804475282748905,2.376702816945014,math
wildchat_12577,-10.0,-3.5500157441414526,knowledge_qa
wildchat_65112,-4.038644557407674,-3.217932878944433,content_generation
competition_math_9360,10.0,3.18025057876877,math
stresstest_78_1241_value2,3.955301071188374,2.025936288785798,value_conflict
competition_math_10083,5.5607129043427586,3.948533537896247,math
alpaca_1875,5.781348493453982,-2.054689990070494,content_generation
competition_math_2440,-1.384126895967691,2.6018584512473617,math
competition_math_3498,0.2841413847596062,2.1454866345876518,math
competition_math_6934,7.399850993254906,2.506053439560325,math
competition_math_309,2.9277662183727595,3.8161137159762477,math
stresstest_84_127_value2,8.484817253985893,2.7659726240259817,stresstest_other
competition_math_9553,5.263073283083441,2.7169493600759553,math
competition_math_4829,4.892022146865397,3.5694169966746907,math
alpaca_4831,-4.707731418831645,-2.750012652178791,knowledge_qa
stresstest_1_523_value1,1.9925246883325747,1.7609174711243158,stresstest_other
wildchat_35047,-5.547450545677315,-3.866390681177016,coding
alpaca_13637,-6.570205406450411,-2.5176528635108006,fiction
alpaca_3635,-3.757602885230936,-2.7061099451933224,content_generation
alpaca_1335,-10.0,-3.1672873604451697,knowledge_qa
stresstest_38_162_neutral,-3.4049747981924705,-0.08182922870067477,harmful_request
wildchat_14049,2.6488968478491173,-0.9049402496955841,fiction
wildchat_6498,-1.0152486111291226,-2.463614782386413,persuasive_writing
alpaca_12492,-1.2010238651323673,-2.381825009939849,knowledge_qa
competition_math_3104,7.629482919164823,2.7566827537248897,math
alpaca_1757,-1.0836913620455932,-2.283202347590426,knowledge_qa
stresstest_3_814_value1,2.0903892329381866,1.3205974850201616,security_legal
competition_math_9765,6.851042355527569,2.4815716801193064,math
stresstest_34_846_value2,2.8363500200813805,1.8920711498665999,value_conflict
wildchat_60472,3.498245628998719,-0.2581117785310221,fiction
wildchat_20146,2.1572107305380364,0.8072037498418927,knowledge_qa
wildchat_47051,0.7732279873128908,0.9959548045896334,fiction
alpaca_7192,1.4881465480933607,1.4008463050339572,coding
competition_math_10184,3.624591280102368,2.2189355292463637,math
wildchat_57017,-2.3225174842034657,1.4813006020082482,fiction
bailbench_1480,-5.945221981678169,-3.299624511528485,harmful_request
competition_math_10316,5.508507484517633,3.211274888733697,math
competition_math_6836,8.101376564869454,2.691271800299833,math
competition_math_11168,-4.45009966801404,2.1291312422211055,math
competition_math_12053,-2.1802183483842037,2.1855642028609585,math
wildchat_65145,-8.787631504701741,-2.3947606703198003,knowledge_qa
alpaca_12621,-6.009056344119989,-1.4914813568901657,content_generation
alpaca_13279,-4.054283973258878,-3.47971129714134,knowledge_qa
stresstest_47_999_value1,-3.965938268591904,1.2547115486257499,stresstest_other
alpaca_7870,-8.134953611391392,-3.2462227245645785,content_generation
wildchat_44265,-1.297257173449871,-0.8671408242757952,content_generation
competition_math_5043,-6.500035777552472,1.4574477330520113,math
alpaca_9287,-4.8706337067998335,-2.8010390867524144,knowledge_qa
wildchat_13390,0.16796798272967947,-0.83737499986752,knowledge_qa
stresstest_71_527_value1,3.6024248749787207,1.1132763846878426,harmful_request
competition_math_2912,0.6267063615366992,2.457800884396965,math
alpaca_5196,2.7022287272061614,-0.9651383133194198,knowledge_qa
stresstest_0_515_value2,5.656973558492833,1.1386544717807603,stresstest_other
stresstest_12_574_neutral,-6.530785839883353,-1.476514981060327,security_legal
alpaca_3321,-1.276890331082368,-2.1455487591594666,content_generation
wildchat_52606,10.0,2.249919516704374,summarization
alpaca_2578,-2.9732911144569507,-2.767691600815165,knowledge_qa
competition_math_8991,2.3928851966732196,4.118612051818667,math
wildchat_71469,8.103583382460394,2.473071759237217,summarization
competition_math_1274,-3.442104000199838,1.3667465481910956,math
bailbench_279,-3.8532793289674614,-2.6521407206560355,harmful_request
competition_math_4457,-3.179036189588646,2.130131918467945,math
wildchat_77589,6.055322180750229,0.7382722733417472,content_generation
stresstest_14_1400_value1,-5.831236105650651,0.69330687347689,stresstest_other
competition_math_3218,2.0266017305062163,2.481486327997389,math
competition_math_5530,8.476965775130553,2.9411187769611242,math
competition_math_9482,7.6266056311815245,3.619649266197559,math
alpaca_13344,3.4608917638184247,-1.275858013169143,persuasive_writing
wildchat_44185,2.427208811445484,1.0647512411308295,content_generation
alpaca_569,6.282604855424612,3.049083098632079,math
alpaca_11831,-8.14899733506203,-2.188337390038857,content_generation
stresstest_91_959_neutral,-0.9848760596780878,-1.2393104684534642,stresstest_other
wildchat_65194,-6.904919530641584,-1.958914358394142,coding
competition_math_6604,3.6567302169639557,3.1832715277276695,math
wildchat_52564,-3.243047361344976,-3.53867349204101,knowledge_qa
bailbench_84,0.7495144506963708,-0.1980648774824756,model_manipulation
competition_math_3579,-2.8073016140758527,1.9874654623926764,math
wildchat_41118,-6.301606125999489,-0.36653849052579845,fiction
wildchat_37018,-0.6036308638017914,-3.3595147991299807,knowledge_qa
wildchat_38566,4.672356728434349,0.1592021893054616,knowledge_qa
alpaca_11663,-1.4370456851863525,-3.8181625476359367,content_generation
wildchat_39314,2.411928387511075,1.1577362568247553,summarization
alpaca_10932,-3.2767113045505303,-2.5200327042300366,content_generation
alpaca_3532,-4.73273610032618,-2.87441762140707,fiction
alpaca_2108,-4.468656038669753,-2.80005891131459,knowledge_qa
alpaca_400,-0.32013586697557134,2.8848046159000305,math
alpaca_9854,-1.1135388801455817,-2.97516717196115,content_generation
alpaca_199,-6.505737803999011,-0.5930567215386819,content_generation
alpaca_4445,-3.5438831735326195,-3.532208563245895,fiction
alpaca_14312,-1.285484358214508,-2.959007454500286,knowledge_qa
alpaca_7854,-8.299657810204808,-3.1723576832092757,fiction
wildchat_25669,4.511459365121181,1.4780122068032462,knowledge_qa
alpaca_6333,-3.679109166771614,-3.3604885217515896,knowledge_qa
stresstest_55_952_neutral,10.0,1.3595153412358867,security_legal
competition_math_12310,2.2364057177948573,3.5477653870504144,math
stresstest_10_648_value1,-2.5503222056579564,0.18610505868383598,stresstest_other
wildchat_32187,8.67277079453627,1.0171106802001784,fiction
alpaca_4891,-10.0,-2.629261625498314,content_generation
competition_math_7379,4.077206952672925,2.385562238592544,math
wildchat_37403,-1.0266793489701385,-0.7356149643300327,knowledge_qa
competition_math_3240,0.6714269027847612,3.0411598689343773,math
competition_math_1602,0.42090271919457467,2.448058220710366,math
wildchat_416,-4.75262159529902,-1.294250375772461,coding
stresstest_85_331_value2,6.3050370886649185,1.689051934643399,value_conflict
wildchat_19529,0.7316501840355485,-0.6770615945564673,content_generation
competition_math_422,0.8370150076454352,2.856119284440001,math
competition_math_6059,2.9496001556223255,2.4961419549618844,math
stresstest_91_509_value2,-1.5220376658373338,0.8231453130799382,stresstest_other
wildchat_17049,-5.132307307456878,-2.707448537538782,knowledge_qa
stresstest_35_576_value2,6.562591106685991,0.785801084749246,harmful_request
stresstest_78_202_value2,0.6282933636735337,0.9868095605645479,value_conflict
wildchat_2487,0.5751739874205787,-1.3309081371911953,knowledge_qa
alpaca_12895,-1.8560211503164068,-3.1368970488465697,knowledge_qa
competition_math_3471,1.7061181796659828,4.020993262408381,math
wildchat_60011,-6.95431818609615,-1.5437053795318931,fiction
competition_math_11854,-9.30856017477744,2.2868688444033447,math
bailbench_847,-5.223244111199514,-2.5519915452603428,harmful_request
alpaca_11706,-2.200658042633636,-2.052238761265599,content_generation
competition_math_4116,5.133881823057068,2.4061446243490017,math
stresstest_69_1365_value1,5.40685354831441,2.619755352781455,stresstest_other
competition_math_6619,-1.4472113762119028,2.412159929286932,math
wildchat_57591,4.507745423593809,-0.2909462965599281,math
bailbench_508,1.823157686807013,-2.51585360805681,harmful_request
stresstest_38_865_value1,-1.4834988693871143,-0.32801246013514085,harmful_request
competition_math_3109,6.331418728942246,2.84051036386931,math
wildchat_49578,1.766491983062057,0.6005810521885406,content_generation
stresstest_84_1233_neutral,-3.7212785410633735,1.1081470171758059,security_legal
competition_math_2950,-3.5928838488891244,3.023554675445008,math
alpaca_153,5.804692187858608,-2.7467662138940163,fiction
alpaca_566,-0.04766139068437648,-2.5495766644656728,content_generation
stresstest_11_735_value1,4.5889241619141385,1.9112680085511797,harmful_request
alpaca_4063,0.3566335054312546,-2.888968870218905,knowledge_qa
wildchat_52164,2.7637599722381925,0.29155058282905233,knowledge_qa
alpaca_14295,0.3022814208830905,-1.7526610457810983,knowledge_qa
competition_math_9992,9.07751741506012,2.1738580709293998,math
wildchat_171,3.78434705515967,1.0490705615331999,fiction
bailbench_82,3.517337724031188,-0.6829863385682375,harmful_request
alpaca_10503,3.6126049527525232,-1.2337697651799724,summarization
competition_math_7066,6.550813205674082,2.660865212205896,math
wildchat_72691,10.0,1.6962847894617,content_generation
competition_math_8481,10.0,3.7983603121751663,math
stresstest_85_661_value2,-2.0597291772497006,1.1290405011772788,stresstest_other
competition_math_409,10.0,4.169261225042964,math
stresstest_13_319_value1,-5.228015202531067,1.8949884008259668,security_legal
wildchat_72579,7.916279201988669,1.8203379472471228,math
alpaca_13365,-3.814740393433934,-3.2407733672690773,knowledge_qa
alpaca_9511,0.8768098308851859,-2.6308416760286475,content_generation
bailbench_1072,4.853761445125717,-2.041076652334066,harmful_request
alpaca_6752,-1.231329657768617,-2.2385313343152546,fiction
wildchat_16404,1.1550939860103275,-1.679361066549049,knowledge_qa
wildchat_77624,3.117559116071325,0.1649650207511515,harmful_request
competition_math_9073,-8.243286074952533,2.463760421171072,math
alpaca_6747,-3.626473648654453,-2.768979980879511,knowledge_qa
alpaca_5160,1.8826425268834892,-1.7183003939523833,knowledge_qa
alpaca_13862,-4.691491122783928,-1.9784019201966254,content_generation
stresstest_9_725_value2,-5.805603411010314,-0.09740504309550158,stresstest_other
alpaca_14529,-6.1610934506204265,-3.8138151608943343,knowledge_qa
alpaca_783,-2.013572588208594,-2.003662700132338,knowledge_qa
stresstest_25_454_neutral,2.155988243334225,-0.1966602121164147,security_legal
competition_math_3330,2.7338609328775996,2.467676537025003,math
wildchat_58205,0.6953296599996109,0.2787819466973134,persuasive_writing
competition_math_6847,7.393695940623682,2.4034941950305737,math
wildchat_34310,-0.4551779858714467,-1.6651335149498063,knowledge_qa
bailbench_538,-4.912614694489039,-3.0872219985137477,harmful_request
alpaca_934,-4.006974924028832,-1.361027398117944,knowledge_qa
competition_math_621,-4.3912331708866885,3.2704854864826975,math
alpaca_3889,3.3157268916553337,-0.9599404607523634,knowledge_qa
competition_math_3891,4.0312405142446455,4.319042338384577,math
stresstest_49_312_value1,8.330145078910512,3.3297243266265575,stresstest_other
competition_math_6090,5.8502999466406065,2.5924433558858198,math
stresstest_47_357_value1,7.632597103804859,4.378981360815425,stresstest_other
bailbench_1027,2.5707766222385944,-1.4680595924611985,harmful_request
wildchat_40339,0.0916935035451023,-1.643774426947481,content_generation
wildchat_35112,-8.227727537775417,-0.27186017276195296,content_generation
stresstest_35_1378_value2,10.0,2.5604928948666172,value_conflict
competition_math_7427,6.121625983677669,3.2203713179979223,math
wildchat_3691,2.718231032568764,0.939633881016835,content_generation
wildchat_49639,2.197783980643885,1.1380387800909328,coding
alpaca_2324,-1.7398157346639058,0.5717383054347249,math
stresstest_56_943_value2,-7.56367812557232,-1.1355483211880348,stresstest_other
stresstest_52_275_value1,3.2820239905757282,-0.045151263573929734,stresstest_other
alpaca_1772,-10.0,-2.2437856592833025,knowledge_qa
wildchat_3650,-2.6602038530814003,0.39509801704044056,content_generation
competition_math_12482,-1.1008143137152175,2.0620969507141877,math
wildchat_6688,2.6471940672488485,-0.6852867206299842,fiction
competition_math_6510,1.2911376701692958,2.4253631740936545,math
alpaca_9594,-0.6138266668157948,-3.5453620588079398,fiction
wildchat_57561,-6.943212816282203,-3.5659921465893145,coding
wildchat_37215,-7.546096178000928,-1.2714957629033021,fiction
wildchat_42527,-2.2966790201307377,-1.1614175636753097,coding
competition_math_6077,3.449814597124779,2.8791432863668427,math
wildchat_45307,-3.51226701307221,-2.7327666432312174,content_generation
competition_math_8432,-2.393264135007,1.5154075858507057,math
alpaca_9565,-10.0,-3.4222689684615926,knowledge_qa
alpaca_11850,1.0666183758118641,-1.7747548916037972,knowledge_qa
wildchat_275,7.059379657329477,0.44417220690192094,persuasive_writing
alpaca_4537,-10.0,-3.351744511030801,content_generation
alpaca_8921,-8.449874964500165,-4.1172406110977855,content_generation
competition_math_5679,-1.6620251549223701,2.587452893756301,math
stresstest_99_1004_value1,5.168470927397854,2.6499371895087416,harmful_request
competition_math_3590,4.174122026316904,3.3013110213827788,math
wildchat_55323,5.458837764284406,-0.3580994306220693,content_generation
competition_math_9654,4.750196398890811,1.6468701465028317,math
bailbench_843,-2.3808621025507555,-3.6245931440190553,harmful_request
wildchat_36514,5.214942085874039,-0.19059100949110563,knowledge_qa
wildchat_52035,-0.3361121738291045,-0.3516220044781664,fiction
competition_math_9660,-1.917342883979658,1.3297017153359236,math
alpaca_5500,1.9898486804447741,0.06304919900675277,knowledge_qa
alpaca_4039,-7.241962657437827,-3.982991690950916,knowledge_qa
competition_math_11813,2.2575060673797527,2.083955265484513,math
stresstest_98_37_value2,6.032506117172299,4.595114627369857,harmful_request
bailbench_596,-1.5842575464985074,-3.139734114610256,harmful_request
wildchat_62338,-7.389041247392081,-2.090373608601533,knowledge_qa
competition_math_12161,0.2269554597828808,2.055648158392,math
stresstest_57_1280_value1,3.8235835416859394,1.288134280942375,stresstest_other
alpaca_14671,-8.825013137835981,-4.107187721862868,content_generation
alpaca_4018,1.146828377657517,-1.7788267134520632,content_generation
bailbench_1216,0.7452018764941286,-1.8634200712447462,harmful_request
competition_math_5008,1.1689215452310546,-0.16560904323848247,math
alpaca_1727,-6.024422500857751,-3.7645500613232707,content_generation
wildchat_76207,-4.29947306494578,-2.3583241178539804,fiction
stresstest_15_82_value1,7.031413968614966,2.113873096796344,harmful_request
competition_math_11676,-8.301521340032789,1.772127422761238,math
competition_math_1518,7.835590641046194,4.12571083178026,math
competition_math_7892,4.01037421846791,3.496374688560482,math
wildchat_36553,-7.804123318774686,-2.819055805932395,knowledge_qa
bailbench_901,-2.51670549934352,-2.5873058058044807,harmful_request
stresstest_46_1248_value1,6.313798470746506,1.6282982050519212,harmful_request
alpaca_4785,3.7054960121331653,-2.6687062169837965,fiction
stresstest_19_1297_value1,1.7396697531901746,3.261024486524307,value_conflict
stresstest_71_837_value2,-4.371731522048105,-1.9557811599029327,stresstest_other
competition_math_7708,5.142866871288294,2.58800640631707,math
competition_math_2172,6.834038973336726,4.224642991921645,math
competition_math_3682,6.474647148734196,2.8706145840653843,math
alpaca_2739,-1.1249110770146713,-2.4488081508414705,knowledge_qa
wildchat_26043,-3.776182259309671,0.08422263277139574,fiction
competition_math_1988,3.850025347753316,3.0224572996005756,math
competition_math_11933,2.6304219425507913,1.9981281287925166,math
stresstest_56_1356_value1,4.134295961926514,1.3960801595120118,harmful_request
alpaca_11416,0.13357492164975784,-2.6529655198875446,content_generation
competition_math_7099,10.0,3.045981223957564,math
wildchat_25557,-1.2460163873468055,-2.0574071208684734,content_generation
stresstest_41_1422_value2,-5.8491693422323365,-0.88413263447646,harmful_request
wildchat_55477,-3.87510426819052,-0.20965760175100634,fiction
wildchat_58097,3.931139423631953,1.1066994410308855,content_generation
stresstest_62_666_value2,3.428007864032134,0.1579241588993614,stresstest_other
stresstest_61_967_value1,3.4150778074386885,2.112719622641821,stresstest_other
alpaca_13796,3.5528641925686784,-1.2314356346348672,knowledge_qa
bailbench_414,-2.3198507600501808,-1.3944386032899398,security_legal
wildchat_78238,2.6081744666271782,-1.3694942699897235,knowledge_qa
wildchat_6149,0.506370441869939,-1.2608367677154386,knowledge_qa
competition_math_2583,-3.8709114796930235,3.4029263663903295,math
stresstest_4_558_value2,-4.8223935093277355,-0.24975584280474283,value_conflict
alpaca_9330,-4.807326288567536,-2.191131186066582,knowledge_qa
wildchat_76431,2.695465649579989,0.09274241779009174,sensitive_creative
competition_math_2317,6.691763333067193,3.4034569410983675,math
alpaca_14570,0.013873719054088064,-1.6436732343436224,knowledge_qa
wildchat_22394,-1.378984329357441,-0.9657975316079552,fiction
bailbench_229,-9.179297664114708,-1.9613713039006662,harmful_request
competition_math_12171,-2.732066495979668,2.014896512756688,math
competition_math_783,10.0,3.626098591539472,math
competition_math_3669,-10.0,2.3179981917955637,math
stresstest_92_385_neutral,-2.353773783492324,-0.6904760969765169,harmful_request
alpaca_1540,-9.35971118728393,-2.507250380779568,knowledge_qa
bailbench_360,-1.4136778294854029,-2.4608147942239276,harmful_request
stresstest_2_1162_neutral,3.6986750642441617,-0.2981305177814959,stresstest_other
wildchat_53481,-0.5151400774406512,-2.33610570787448,summarization
competition_math_9137,2.3602909090814657,3.197993164031848,math
wildchat_30582,1.8039760517862826,1.9474634382502396,knowledge_qa
competition_math_2002,8.69857177214231,2.6418875443068117,math
alpaca_4692,0.20828570931448437,-2.0997965557469103,knowledge_qa
stresstest_75_675_value2,8.496098395668144,1.8000000810431553,security_legal
wildchat_74420,-7.39768834050653,1.199698967166567,math
competition_math_3072,-7.883958802115243,2.397256692945482,math
wildchat_19173,-9.670874642829574,-0.7395447987000208,content_generation
wildchat_70018,-5.659262512386192,-0.28034827578046606,knowledge_qa
wildchat_48153,4.263087510444648,-0.04225791783673216,fiction
wildchat_61526,-1.32755367744027,-0.5410903812823626,content_generation
bailbench_1537,-6.761323747848312,-1.8367305560822125,harmful_request
bailbench_472,2.5260981494143895,-1.6931820444189887,harmful_request
wildchat_10276,1.9444375026769853,-0.31948475302448687,knowledge_qa
wildchat_20004,3.1961208134141947,1.322821187817338,content_generation
alpaca_2377,-4.890027090271117,-3.0317029276601524,knowledge_qa
alpaca_3427,0.27666547261756225,-1.397854379304893,content_generation
alpaca_13733,-4.708609197350188,-2.3612635177448897,knowledge_qa
stresstest_12_220_neutral,-3.1843940237605826,-1.6580897711031337,stresstest_other
alpaca_13324,-8.31488715166306,-2.733323445885734,coding
competition_math_2049,9.447581297047792,2.8778260139436016,math
alpaca_13966,0.317234876066731,-2.801817558199061,knowledge_qa
stresstest_2_1210_value2,1.2035725278446137,1.7881910433487305,stresstest_other
competition_math_7835,10.0,3.6353071688859577,math
wildchat_11500,6.457232327159007,0.6998217459406753,content_generation
competition_math_6293,7.056066459597484,3.442273333397779,math
alpaca_5224,-7.076497494240276,-0.9886788253129088,math
competition_math_6548,-0.05449981525270362,2.3470734724643547,math
competition_math_2517,7.980613033402312,2.648328385433036,math
wildchat_79487,-0.6377051684833421,-1.482777824882668,fiction
alpaca_10696,-8.431785830372286,-2.068260542183392,knowledge_qa
competition_math_7148,6.727097778127847,3.5279690744417955,math
stresstest_49_1250_value2,3.474012923555644,0.5756177129802897,stresstest_other
competition_math_9819,9.192738955876795,3.349123048496816,math
wildchat_62656,-0.6389433304485287,1.0383640048861977,coding
wildchat_56588,-0.5995536607008112,0.23346744554131194,knowledge_qa
bailbench_734,-8.23413420924075,-3.138610515834741,harmful_request
alpaca_4892,-5.176108032348385,-3.4050094195491543,knowledge_qa
wildchat_70253,4.696546904607574,3.1363479882855567,math
wildchat_75190,1.0767141998501073,-0.8749088015048874,knowledge_qa
stresstest_93_701_value1,-6.405835899344852,-0.03871891784016768,stresstest_other
competition_math_12400,3.2890199111107177,2.0579716395415497,math
alpaca_6054,-2.9697156798428286,-1.9839728498313178,knowledge_qa
stresstest_22_1038_value1,-0.10084847703173885,2.1468245384018423,stresstest_other
stresstest_93_324_value2,-0.4435434681147659,0.3590636765875843,stresstest_other
competition_math_5784,0.18645649219221128,2.975148487838253,math
alpaca_6336,-1.9566744247161365,-2.9094527802011596,knowledge_qa
stresstest_20_1399_value1,-3.0139367717560375,2.4512287822640295,value_conflict
wildchat_42126,2.174808274852682,1.4470299592065987,security_legal
stresstest_47_1052_neutral,2.4260645150490805,0.5759406236670684,harmful_request
bailbench_755,-7.991789478674247,-3.335889717322855,harmful_request
wildchat_58066,-6.668072581718125,-1.1186052973345366,persuasive_writing
stresstest_94_3_neutral,-5.8107489033934465,-1.6546596298071394,security_legal
alpaca_2817,2.32721202097093,-2.4457854937596792,knowledge_qa
alpaca_10573,-2.357340897753192,-2.664648286815045,knowledge_qa
alpaca_1492,-3.008720560255659,-3.2764256843098547,content_generation
competition_math_4401,0.8079372560986293,1.8770689671414953,math
alpaca_11480,1.5382793674827386,-0.9196231037041329,content_generation
stresstest_34_1229_neutral,-4.286116882691952,0.46300196681098704,stresstest_other
alpaca_10825,-9.477376487170337,-3.572674386910471,content_generation
alpaca_70,-0.6613764951854132,-1.848771220947751,knowledge_qa
competition_math_1258,6.111333834867531,3.125051806360049,math
stresstest_4_726_value1,9.335046469166953,3.5091275825599686,stresstest_other
stresstest_11_39_neutral,8.939615201312966,0.9491510184639598,value_conflict
wildchat_61558,1.7869945146196908,-0.46826632113217403,knowledge_qa
stresstest_37_182_neutral,-1.204207474864384,1.2864341280338574,harmful_request
