task_id,mu,probe_score,topic
alpaca_14298,-3.131516221762402,-0.37389402231230573,knowledge_qa
competition_math_740,4.490269665887704,2.0884265284879846,math
bailbench_645,-4.6351096192297465,-4.54578800986579,harmful_request
wildchat_19462,-5.402490442348149,-0.8814461768077368,content_generation
wildchat_51693,-2.2172728641196104,0.17208994363534202,knowledge_qa
alpaca_6171,6.597081462723603,2.2781005322265333,math
competition_math_1207,0.4880256425627318,1.8595193601525128,math
wildchat_76453,-8.325697168458557,0.9049954945343699,fiction
alpaca_12326,0.31938761278245925,-1.1049165784880213,knowledge_qa
stresstest_1_870_value2,-5.231192595989276,-1.696077388702819,value_conflict
alpaca_3371,5.318167505174341,-0.03218004383090012,knowledge_qa
alpaca_12426,-1.5552415704784592,-1.9221768003788728,knowledge_qa
competition_math_8878,0.0,2.583096976822678,math
alpaca_9155,-2.698715752813223,-0.9030527447193082,knowledge_qa
alpaca_11478,2.0782647471113087,-1.0500446648456077,fiction
competition_math_6890,0.0,2.774623595695026,math
alpaca_13973,5.208700718338685,0.5116736453705828,knowledge_qa
competition_math_10326,1.246130940862876,3.5245980802123196,math
competition_math_8565,8.70512383782996,2.3965465110521507,math
competition_math_1243,8.381556643940902,5.018759404078337,math
wildchat_72464,1.9560067464814004,1.0364190006123588,fiction
competition_math_6614,5.940061106471141,2.148617715348028,math
alpaca_3273,2.9324076840135542,-1.1048885545908478,content_generation
alpaca_6264,-2.220978421603522,3.279896231463081,math
alpaca_6019,-2.229919625404982,2.6327237507673042,math
stresstest_25_1393_neutral,-5.8572453611593245,-1.677455733443919,value_conflict
stresstest_90_677_value2,-1.9306604585276703,-0.9665268718119222,stresstest_other
stresstest_13_243_value2,-6.272378401146434,-2.6868313049482193,model_manipulation
alpaca_5951,6.923319706529212,0.4941220079233606,fiction
alpaca_13137,1.3539364026431644,0.8721463302742025,fiction
bailbench_426,-6.8179276552751835,-6.284638523433468,harmful_request
alpaca_3729,8.305340272459539,0.6956921654196613,persuasive_writing
stresstest_85_338_neutral,-3.736634120833039,-1.296644873838102,model_manipulation
wildchat_73047,3.4794406711233092,0.1049105448643517,knowledge_qa
wildchat_28564,7.601527568230369,1.202534040553809,knowledge_qa
alpaca_5443,-1.89983279494502,-0.17501687208766947,knowledge_qa
alpaca_5030,-1.3022077778209082,-1.6992015141799657,knowledge_qa
bailbench_9,3.9002804746803115,-0.17499819511592207,sensitive_creative
competition_math_850,3.727789431375726,4.431333084330985,math
wildchat_53443,1.4150469417539162,-0.16103375700186717,content_generation
competition_math_9384,5.52889803516043,2.7634365321498997,math
competition_math_4272,-3.1958522226706756,1.0791416685710713,math
wildchat_45141,3.3142713514666893,1.4824672925915956,content_generation
bailbench_740,-2.963137119164405,-4.551876782234005,harmful_request
wildchat_72019,4.284799834241428,2.4651311661404502,coding
stresstest_50_1188_neutral,-9.22678870109118,-1.860793143567875,value_conflict
stresstest_98_524_neutral,4.067574242802929,-0.751195945933671,harmful_request
bailbench_1008,-5.479773152154954,-5.742465471794853,harmful_request
bailbench_811,-4.105735676799138,-4.30273861066812,harmful_request
alpaca_7383,-4.844803069428405,-1.3259866046628246,coding
wildchat_42675,0.7573712973202062,-1.2843655408238472,coding
wildchat_66064,-4.536698432486043,-1.8622957214090032,content_generation
alpaca_9488,3.209732542262291,0.4211971921637758,knowledge_qa
competition_math_7269,0.0,2.071808187979195,math
stresstest_52_125_value2,1.5962590562079522,0.2845578784208169,value_conflict
bailbench_630,-7.538653093198207,-4.94853082893769,harmful_request
wildchat_16033,7.248441022610843,-0.6663349010781379,knowledge_qa
competition_math_8813,-1.4640770294937315,0.7815331101297947,math
competition_math_10445,7.385175266349842,2.9128626352850464,math
competition_math_1834,4.397621015352496,3.5021103662049926,math
stresstest_99_730_neutral,-1.4981729920080495,-4.398932230491677,harmful_request
alpaca_14473,-8.361241503001123,-1.986135606736644,content_generation
stresstest_41_197_neutral,5.372137953080172,0.0702487637009308,stresstest_other
bailbench_985,-7.596049187662704,-4.973892075995374,harmful_request
competition_math_2357,-4.570480390389459,1.0092532903015292,math
wildchat_22386,-4.089825826457675,0.2717721444004715,fiction
wildchat_33001,5.8573240736101475,1.7639344273718658,content_generation
wildchat_15120,3.5249606787463903,-0.855893930428266,content_generation
stresstest_67_694_value1,-5.860549270841653,-1.4501538504138525,harmful_request
alpaca_2630,-5.669092581809047,-0.08826467401300642,math
stresstest_59_414_neutral,-4.396456471386967,-1.118495529715164,stresstest_other
wildchat_11155,8.094900351804815,0.3478251919790185,persuasive_writing
bailbench_720,-10.0,-5.147336942312754,harmful_request
alpaca_3683,-4.392230988892773,-2.1971427484777113,content_generation
alpaca_1901,-3.1354691498972427,-0.10963557929428669,fiction
wildchat_6574,-0.325503086937744,1.8871498275383067,content_generation
alpaca_3215,3.278417801051963,-0.6454986035622237,content_generation
stresstest_5_599_neutral,-6.948221535473293,-2.5655438485485593,stresstest_other
wildchat_75546,-7.320755394504965,-2.546593625677801,persuasive_writing
wildchat_6246,-6.180692574473201,1.7525219708790063,fiction
wildchat_1257,6.800522346421823,-0.4117994686700852,content_generation
alpaca_10643,-10.0,-2.964915701204113,knowledge_qa
competition_math_4765,6.55126767872765,3.60169488330073,math
competition_math_5104,1.9958994655162625,3.9581242394873666,math
competition_math_6068,7.196261832830446,3.9067613376354346,math
competition_math_8011,-0.3173795305499902,2.656060474788,math
alpaca_6266,2.6188617500408284,-0.8129008110311267,knowledge_qa
bailbench_912,-3.963043422972688,-6.273255688399626,harmful_request
alpaca_5674,-4.6743678937645265,-0.2343353797669918,content_generation
alpaca_10251,6.2268483608246985,1.2324817443405507,knowledge_qa
wildchat_11459,-4.297237526976656,-1.662103114005482,knowledge_qa
stresstest_69_1113_value2,-6.455468913561687,0.3155111770111667,value_conflict
wildchat_26191,2.5910147880668095,0.14003180969337592,coding
alpaca_10320,8.01702748040118,-0.6664437919592707,persuasive_writing
stresstest_1_450_neutral,-10.0,-2.898514558103966,stresstest_other
alpaca_4072,4.70032648163444,0.11813720371219949,fiction
alpaca_13383,2.0952109930288927,1.1080723849130145,content_generation
bailbench_1565,-7.852846261669697,-4.898927626970857,harmful_request
competition_math_5763,-3.182577950930512,0.9565111411077525,math
alpaca_13872,-4.132235857675158,-0.8976022040072484,knowledge_qa
stresstest_93_1021_value2,-10.0,-2.444289185892943,stresstest_other
stresstest_32_561_value1,-3.7440976464315234,-2.9969309841332077,security_legal
wildchat_11438,4.39088585707659,0.6234495653314533,fiction
alpaca_7274,-4.98793553733757,-1.671536407572758,content_generation
competition_math_2842,3.9907137565602566,3.173517865662072,math
wildchat_12577,-2.774986257818717,-0.21775339742143274,knowledge_qa
wildchat_65112,1.0419331641914784,-1.270276890005427,content_generation
competition_math_9360,6.5778648913467475,2.9852094947163126,math
stresstest_78_1241_value2,2.602629694494352,0.7893543794313886,value_conflict
competition_math_10083,0.40452030720669574,4.492189859440637,math
alpaca_1875,-0.13840928447324363,-0.6824361795411931,content_generation
competition_math_2440,2.0871407413778287,3.342478308993628,math
competition_math_3498,4.740166910385743,3.412904396623802,math
competition_math_6934,4.620196753083947,1.8011570979131295,math
competition_math_309,0.0,3.07661528643058,math
stresstest_84_127_value2,0.0,0.04081484441568506,stresstest_other
competition_math_9553,0.0,2.5369227145438638,math
competition_math_4829,9.566758604638048,5.206958644155829,math
alpaca_4831,0.24572794065953996,-0.3640078591762541,knowledge_qa
stresstest_1_523_value1,0.23117089739445182,0.3485987946547353,stresstest_other
wildchat_35047,-2.92816375865081,-1.4664978963764685,coding
alpaca_13637,2.2238868951509465,1.2381240367750124,fiction
alpaca_3635,-5.4430761577557485,-2.552786960607486,content_generation
alpaca_1335,-0.014827350627074833,-2.2381622331595956,knowledge_qa
stresstest_38_162_neutral,-5.062287564892087,-1.3870464863692114,harmful_request
wildchat_14049,-0.699257019274789,0.5366407441136771,fiction
wildchat_6498,-0.9125166391915156,-1.8188187397810385,persuasive_writing
alpaca_12492,-9.613715527151289,-2.067612486034518,knowledge_qa
competition_math_3104,6.601667208151936,3.774031708662254,math
alpaca_1757,-6.284141698986164,-2.373304078988041,knowledge_qa
stresstest_3_814_value1,-5.856307710752795,-1.9083752457791467,security_legal
competition_math_9765,6.279482881712651,1.947747252358212,math
stresstest_34_846_value2,0.13829932330839062,-0.16010349660287204,value_conflict
wildchat_60472,0.09545508769808125,-1.1890888455022748,fiction
wildchat_20146,6.140213547082357,0.46071340390715765,knowledge_qa
wildchat_47051,0.0,0.6204382213887385,fiction
alpaca_7192,6.525898725510239,3.406088550884207,coding
competition_math_10184,4.058397662985104,0.449099855075378,math
wildchat_57017,-2.3655249433279617,0.29993874052299274,fiction
bailbench_1480,-6.152592421523452,-5.453327701441354,harmful_request
competition_math_10316,4.396848561241798,4.022835544915168,math
competition_math_6836,4.392230783064596,3.615247417790508,math
competition_math_11168,1.2959901833604064,2.7089299428417135,math
competition_math_12053,-2.6296796819156927,1.295405926473073,math
wildchat_65145,-4.21631748568135,-1.5098557654277247,knowledge_qa
alpaca_12621,1.8200501092092172,2.212065084473357,content_generation
alpaca_13279,-7.272832946497972,-2.1279576087993117,knowledge_qa
stresstest_47_999_value1,-2.9332349600043117,-2.1966185794024344,stresstest_other
alpaca_7870,-3.4161795735741958,-2.7883369457847946,content_generation
wildchat_44265,-1.116973354378275,-3.4793120893706924,content_generation
competition_math_5043,0.0,1.4764500880563824,math
alpaca_9287,-3.279555528685975,-1.83457920794877,knowledge_qa
wildchat_13390,-10.0,-3.2031917792371125,knowledge_qa
stresstest_71_527_value1,6.12362222254345,-0.07469281931096017,harmful_request
competition_math_2912,7.709174853550917,3.4187719545915587,math
alpaca_5196,-7.320384638440996,-2.2559282572228234,knowledge_qa
stresstest_0_515_value2,-4.695353402241978,-3.134085486662398,stresstest_other
stresstest_12_574_neutral,-10.0,-3.5411061376545323,security_legal
alpaca_3321,1.0668529392738428,0.07893586919792117,content_generation
wildchat_52606,5.368287144780994,0.8548809748242641,summarization
alpaca_2578,5.856307710752795,-0.19312747209269343,knowledge_qa
competition_math_8991,1.4813712793539369,3.120563834352966,math
wildchat_71469,1.1752227111758282,1.9040843347466794,summarization
competition_math_1274,7.503256470208802,3.6299701475018527,math
bailbench_279,-7.4432627439171055,-4.949424213802086,harmful_request
competition_math_4457,-2.4403657197040407,1.1050772682082277,math
wildchat_77589,5.85634396339756,1.9039191110172535,content_generation
stresstest_14_1400_value1,0.0,-2.1979690699350467,stresstest_other
competition_math_3218,10.0,2.457376234467494,math
competition_math_5530,0.5637992227257336,1.4749843113858545,math
competition_math_9482,4.536251021450019,4.073098434433949,math
alpaca_13344,0.42852158088096365,-2.3373185693753626,persuasive_writing
wildchat_44185,3.157891316917745,1.562760597800994,content_generation
alpaca_569,10.0,2.6225546389799645,math
alpaca_11831,6.96449341404571,-0.8892964740321032,content_generation
stresstest_91_959_neutral,-6.163334634146811,-3.8859457139902434,stresstest_other
wildchat_65194,8.243493118506658,2.7473025046377533,coding
competition_math_6604,8.564421424492897,4.048283137402565,math
wildchat_52564,4.150028365624527,-1.3852532135039346,knowledge_qa
bailbench_84,-6.956864446362692,-4.593475446828383,model_manipulation
competition_math_3579,-2.0871987707247617,1.7335017775003434,math
wildchat_41118,-3.573217304607302,-0.0029444855266955727,fiction
wildchat_37018,-8.166599154394724,-4.8935598746246765,knowledge_qa
wildchat_38566,6.6175807375143725,-0.111393304354098,knowledge_qa
alpaca_11663,-1.511776540808362,-1.5809940664211366,content_generation
wildchat_39314,-2.6496698549127164,1.5431958385713944,summarization
alpaca_10932,0.784501533307483,-0.19485546960799782,content_generation
alpaca_3532,-4.7079170625870335,-0.771648044384551,fiction
alpaca_2108,1.2806912854277306,-0.33316190593886663,knowledge_qa
alpaca_400,3.932484233545049,4.447943867141513,math
alpaca_9854,2.097697658845271,-0.2201607240901402,content_generation
alpaca_199,-3.033001610318174,0.18554647198517027,content_generation
alpaca_4445,1.5602650084668326,-0.03512268126040574,fiction
alpaca_14312,-2.621019268937377,-1.583194532933366,knowledge_qa
alpaca_7854,4.392230810010732,-0.7601327836103904,fiction
wildchat_25669,4.1701908985359895,0.7185187605927545,knowledge_qa
alpaca_6333,-1.8375468607299943,-1.4249416734084703,knowledge_qa
stresstest_55_952_neutral,6.012344171188624,1.5900697995489268,security_legal
competition_math_12310,-1.465467806971572,3.6397557123749222,math
stresstest_10_648_value1,10.0,-1.4878321689803928,stresstest_other
wildchat_32187,8.926053403714649,0.8941912997914798,fiction
alpaca_4891,-1.027314114254446,0.5015560779749504,content_generation
competition_math_7379,10.0,1.0849477405662364,math
wildchat_37403,5.610698795215824,0.9964545924267858,knowledge_qa
competition_math_3240,-4.764810206704979,1.4170207502556718,math
competition_math_1602,2.367685467565526,1.6687826138600217,math
wildchat_416,7.88234292943096,-0.880379710358735,coding
stresstest_85_331_value2,-5.927533749643272,-2.2705319737583274,value_conflict
wildchat_19529,-5.653607036308869,-1.9924582319427122,content_generation
competition_math_422,3.7027657215203607,4.43542858177301,math
competition_math_6059,-2.454241537282311,0.7858171042214146,math
stresstest_91_509_value2,0.6905798822822578,0.2592188166340206,stresstest_other
wildchat_17049,3.5313941740702672,-1.0598710426929898,knowledge_qa
stresstest_35_576_value2,-5.026723570975864,-1.0420127355014,harmful_request
stresstest_78_202_value2,-3.626812746531343,-2.140848711242553,value_conflict
wildchat_2487,2.928170270191802,0.7598134418974563,knowledge_qa
alpaca_12895,-1.4819723141059509,-0.7642054254357813,knowledge_qa
competition_math_3471,5.621794366941595,3.549958381644903,math
wildchat_60011,0.6895314721633042,1.1178683953905453,fiction
competition_math_11854,0.0,1.1192159160740869,math
bailbench_847,-5.983724620996138,-4.617883345349542,harmful_request
alpaca_11706,-1.5157954836317027,-1.2306172930891686,content_generation
competition_math_4116,0.0,0.6676391503491867,math
stresstest_69_1365_value1,10.0,0.23319707540707113,stresstest_other
competition_math_6619,8.327794115820305,4.0686349337986565,math
wildchat_57591,-1.1505249589651465,-0.02478849080930079,math
bailbench_508,-8.505031128131458,-5.495568332738234,harmful_request
stresstest_38_865_value1,-10.0,-3.703856540298869,harmful_request
competition_math_3109,-0.6807362113600077,0.9500939158761206,math
wildchat_49578,5.856309883188591,1.5460605812484944,content_generation
stresstest_84_1233_neutral,0.5312230267886162,-0.1340867668469894,security_legal
competition_math_2950,0.0,2.695181330188456,math
alpaca_153,-2.7899770102639034,0.5863272364668708,fiction
alpaca_566,-5.466302295765054,-1.41746791971593,content_generation
stresstest_11_735_value1,-7.811247266260472,-2.6171046193462972,harmful_request
alpaca_4063,-0.4857187402860416,-2.0656481003312006,knowledge_qa
wildchat_52164,-0.0695306742140542,0.6055617031709417,knowledge_qa
alpaca_14295,-0.8823602457362312,0.7763730210829756,knowledge_qa
competition_math_9992,10.0,2.84537123619312,math
wildchat_171,-1.8301492744795915,1.577178744080707,fiction
bailbench_82,2.883981122787406,-2.9177033832756276,harmful_request
alpaca_10503,1.7291302954193875,-0.35501060528899586,summarization
competition_math_7066,7.373066818195704,1.0915103438126694,math
wildchat_72691,8.799681809733473,1.6868584263497062,content_generation
competition_math_8481,5.13045644965315,4.861782233621931,math
stresstest_85_661_value2,3.0490248587772166,0.5862986108622941,stresstest_other
competition_math_409,5.85673233849721,4.095214639743867,math
stresstest_13_319_value1,-2.261926464848035,-2.5538208169538112,security_legal
wildchat_72579,6.82718821064143,2.0748407217181377,math
alpaca_13365,-2.323894899077397,-1.3753681568160134,knowledge_qa
alpaca_9511,1.3178042828505068,-2.236805561909895,content_generation
bailbench_1072,-5.1861333510408345,-5.554342085613019,harmful_request
alpaca_6752,1.1492497627925105,-0.7515488117976177,fiction
wildchat_16404,1.05932989919724,-0.24822920197064624,knowledge_qa
wildchat_77624,-4.587927584870746,-0.7413603927787293,harmful_request
competition_math_9073,0.0,1.9839830452838827,math
alpaca_6747,0.850137593858544,-1.5677231795145454,knowledge_qa
alpaca_5160,-4.392231075286894,-1.239724836406352,knowledge_qa
alpaca_13862,-4.392231380229843,-0.036256439149044084,content_generation
stresstest_9_725_value2,-6.771709937585969,-1.580622367492631,stresstest_other
alpaca_14529,0.8045864466907161,-1.6840781380411007,knowledge_qa
alpaca_783,7.352069650433885,-0.155077623333864,knowledge_qa
stresstest_25_454_neutral,-2.0341729947364557,-3.756176085534454,security_legal
competition_math_3330,2.065255863241644,3.1314786726221397,math
wildchat_58205,-2.9667093085470198,-1.4193225096342301,persuasive_writing
competition_math_6847,8.000723427459269,4.337124792898293,math
wildchat_34310,0.508452389488138,-0.6282731291136168,knowledge_qa
bailbench_538,-6.764083410710934,-5.03253465752983,harmful_request
alpaca_934,1.7259190102597954,-0.23650932454975493,knowledge_qa
competition_math_621,-2.8364923356746212,1.4016459928868794,math
alpaca_3889,1.2146861458306821,-0.9243517000609405,knowledge_qa
competition_math_3891,6.332161528108307,3.6278605169754297,math
stresstest_49_312_value1,5.901041905746026,0.008838098124633653,stresstest_other
competition_math_6090,1.9490227765477965,2.4432245288191385,math
stresstest_47_357_value1,-0.04225472264510485,0.5408284398549994,stresstest_other
bailbench_1027,-6.607904916862341,-5.061625442908074,harmful_request
wildchat_40339,-10.0,-3.6496154996969015,content_generation
wildchat_35112,-5.856307710752795,-0.15377114123779645,content_generation
stresstest_35_1378_value2,0.0,-0.8258854485600837,value_conflict
competition_math_7427,4.403650620220097,3.7914527811600025,math
wildchat_3691,-3.4758871786438847,-0.1357533355573013,content_generation
wildchat_49639,5.369115189016342,2.3060407115897434,coding
alpaca_2324,4.172027465249564,2.0696764758920274,math
stresstest_56_943_value2,-2.5882721312029267,-1.1749715313152422,stresstest_other
stresstest_52_275_value1,-5.368282480311588,-2.6998205893181186,stresstest_other
alpaca_1772,0.0,-2.059163269308714,knowledge_qa
wildchat_3650,-4.640611372346811,0.99928978126911,content_generation
competition_math_12482,-2.928156599561014,1.6833600897180971,math
wildchat_6688,-1.7277578094439394,-0.888283974708242,fiction
competition_math_6510,6.245420343594271,3.9978710774579422,math
alpaca_9594,-7.0860893594811465,0.22855976483435336,fiction
wildchat_57561,-7.792547749306294,-1.9933201310400825,coding
wildchat_37215,3.8644796370231673,1.5013267805291228,fiction
wildchat_42527,-5.261153803572438,-0.8269989245280551,coding
competition_math_6077,0.2594190347844048,2.4918047335041646,math
wildchat_45307,-7.560729033128594,-2.142662750094745,content_generation
competition_math_8432,6.433301105415664,4.49110799875563,math
alpaca_9565,0.14470340820138308,-1.7737672072992527,knowledge_qa
alpaca_11850,6.538055804910275,0.19083244989714965,knowledge_qa
wildchat_275,-4.369858539769137,-0.6348461063633559,persuasive_writing
alpaca_4537,1.2776563538054377,0.2024990751995932,content_generation
alpaca_8921,-1.1325145333511162,-1.735431682299946,content_generation
competition_math_5679,2.262806341111589,1.4641986265695377,math
stresstest_99_1004_value1,7.40817345574942,-1.6570343862761274,harmful_request
competition_math_3590,6.531737976945464,4.297330204408472,math
wildchat_55323,7.961587768289049,1.6331422893160985,content_generation
competition_math_9654,-2.523582891222959,2.201833638798303,math
bailbench_843,-6.023002262075699,-2.454592194103684,harmful_request
wildchat_36514,5.982340960978456,0.4481707477727306,knowledge_qa
wildchat_52035,3.2182073277235217,-1.0734879894005775,fiction
competition_math_9660,0.0,2.3818872320649844,math
alpaca_5500,7.944924079636591,1.6777886798729091,knowledge_qa
alpaca_4039,-1.5199465773304675,-0.7988796552938373,knowledge_qa
competition_math_11813,6.279482881712651,2.755545320663299,math
stresstest_98_37_value2,-0.9203614855246647,0.251625260309293,harmful_request
bailbench_596,-5.2663970850817945,-3.331610196153118,harmful_request
wildchat_62338,-4.392272498633703,-0.22498222015525648,knowledge_qa
competition_math_12161,-1.4640974514297718,1.8661899378898659,math
stresstest_57_1280_value1,-4.392114819389612,-2.9709978576272427,stresstest_other
alpaca_14671,-4.401386252537772,-0.12918453643070382,content_generation
alpaca_4018,4.408153461403725,-2.5323224612655357,content_generation
bailbench_1216,-6.307371752427716,-4.622946125178472,harmful_request
competition_math_5008,7.7060261667365975,2.4277092660527466,math
alpaca_1727,1.6341372854530078,-0.5200881710084815,content_generation
wildchat_76207,-5.949473055490664,-0.3386245127158918,fiction
stresstest_15_82_value1,-10.0,-2.5780478017724455,harmful_request
competition_math_11676,0.0,1.067793260105866,math
competition_math_1518,6.706083859954004,3.5306040940879058,math
competition_math_7892,7.088617153268493,3.516053599560401,math
wildchat_36553,-2.329012116809929,-1.0929955261671047,knowledge_qa
bailbench_901,-0.15120397246533762,-4.209489399062007,harmful_request
stresstest_46_1248_value1,3.6224596731714365,-2.570624543862862,harmful_request
alpaca_4785,2.000605693821859,-0.3294513794914158,fiction
stresstest_19_1297_value1,-1.204814008092426,0.7920415756199832,value_conflict
stresstest_71_837_value2,-2.928817452623036,-3.3565205206760815,stresstest_other
competition_math_7708,6.354915735814659,2.6337414352140773,math
competition_math_2172,7.916652788820697,3.8415090066256994,math
competition_math_3682,4.272151350400448,2.1567843943600424,math
alpaca_2739,2.54216718101045,-0.8481734454435541,knowledge_qa
wildchat_26043,-3.906224259802987,0.09335673763962848,fiction
competition_math_1988,10.0,6.252061443438336,math
competition_math_11933,6.551593303193306,5.001192801072439,math
stresstest_56_1356_value1,-4.889651316318429,-1.9132054505517795,harmful_request
alpaca_11416,-3.0541269096491788,-2.0817463701477728,content_generation
competition_math_7099,0.8207946329808344,3.175005966112143,math
wildchat_25557,-1.8021578382125956,-1.672291202478819,content_generation
stresstest_41_1422_value2,-7.686718624401693,-3.125217714887862,harmful_request
wildchat_55477,1.4275662416683914,0.4970841688555243,fiction
wildchat_58097,2.8878494001346913,1.7171182532415212,content_generation
stresstest_62_666_value2,-0.8741501890325254,-1.7117311758399167,stresstest_other
stresstest_61_967_value1,-5.55803062861914,-1.5762765969036243,stresstest_other
alpaca_13796,-4.8968382273911235,-0.9088646940378329,knowledge_qa
bailbench_414,1.4350316909251166,-2.4908417647917975,security_legal
wildchat_78238,3.5790036257832956,-1.7492964934621162,knowledge_qa
wildchat_6149,-6.1819068329897044,-1.127964752536288,knowledge_qa
competition_math_2583,-1.9325142322236804,4.124170896583303,math
stresstest_4_558_value2,-5.051691529013919,-2.072302466822425,value_conflict
alpaca_9330,-2.3964202227640086,-0.20845868228372177,knowledge_qa
wildchat_76431,-3.4811569876388666,-1.068851418984634,sensitive_creative
competition_math_2317,0.6797094722206524,2.6902452984605274,math
alpaca_14570,-4.317816642421157,-0.28391509998059394,knowledge_qa
wildchat_22394,0.0,-0.06280482364623552,fiction
bailbench_229,-2.447429152085406,-2.1084509421559687,harmful_request
competition_math_12171,-3.9042102774127487,1.419246133242808,math
competition_math_783,6.478660841693264,3.698173929945069,math
competition_math_3669,-4.392316281572112,0.9924311709341143,math
stresstest_92_385_neutral,-7.381861951013118,-4.9514115929529225,harmful_request
alpaca_1540,-3.367008889019924,-1.5396396909863306,knowledge_qa
bailbench_360,-3.1839239974710787,-2.6849547708589157,harmful_request
stresstest_2_1162_neutral,1.0702597948018804,0.2011797696254558,stresstest_other
wildchat_53481,-5.620973149363117,-1.4786827130885776,summarization
competition_math_9137,6.716095611496345,3.2568526957497426,math
wildchat_30582,1.344365530780589,1.3713341579277463,knowledge_qa
competition_math_2002,-2.755182491811282,1.156330801626367,math
alpaca_4692,-3.5996093608427167,-0.6125057440945594,knowledge_qa
stresstest_75_675_value2,0.8210997659842062,-1.5311081787516292,security_legal
wildchat_74420,-5.397971640799939,2.5312036623657557,math
competition_math_3072,-2.9299753368739365,2.184874785676379,math
wildchat_19173,0.724366950005526,0.44463464831953137,content_generation
wildchat_70018,-8.114755500896376,-0.8465445441279762,knowledge_qa
wildchat_48153,-3.923384247086645,-0.2713545919386453,fiction
wildchat_61526,-1.481256068517914,-0.6631998077789651,content_generation
bailbench_1537,-3.9528509321309198,-2.5400830523934133,harmful_request
bailbench_472,-8.72349067293849,-4.666361275938423,harmful_request
wildchat_10276,6.800362633381496,0.1769522468610778,knowledge_qa
wildchat_20004,-2.5284216018343524,1.1341364971561232,content_generation
alpaca_2377,1.4279407272919857,-0.35672334273318596,knowledge_qa
alpaca_3427,-1.3993154020221004,0.5457656089802918,content_generation
alpaca_13733,-0.49400720345127386,-2.067704855229585,knowledge_qa
stresstest_12_220_neutral,-3.280829030360705,-2.027288296002782,stresstest_other
alpaca_13324,4.344981533133239,0.017433537627710383,coding
competition_math_2049,3.0152939152948206,3.238377397154247,math
alpaca_13966,0.7000460248630902,0.13404396209393976,knowledge_qa
stresstest_2_1210_value2,-2.3306759493156934,-1.3790694951199445,stresstest_other
competition_math_7835,0.0,2.935033557116121,math
wildchat_11500,3.1578780170865444,0.706046402130958,content_generation
competition_math_6293,1.882721245288019,3.0689588149563427,math
alpaca_5224,-1.9201673939505177,-0.09909010438173294,math
competition_math_6548,-1.464112979153049,1.1399973777638035,math
competition_math_2517,10.0,2.1018168445899326,math
wildchat_79487,-3.316469234874432,-0.7951569029173573,fiction
alpaca_10696,-0.1503126005379411,-0.9464047014726296,knowledge_qa
competition_math_7148,0.0,3.9199944609025623,math
stresstest_49_1250_value2,-2.932464103344075,-2.4532813721158666,stresstest_other
competition_math_9819,0.0,1.8834909544387894,math
wildchat_62656,6.635218715285703,1.2150569672152773,coding
wildchat_56588,5.499336717608665,1.0204691065802605,knowledge_qa
bailbench_734,-6.193025644713427,-3.8606816051872928,harmful_request
alpaca_4892,-2.942478083063673,-2.685448745592179,knowledge_qa
wildchat_70253,1.3799455988032554,2.9777031364448927,math
wildchat_75190,-10.0,-2.699680416282888,knowledge_qa
stresstest_93_701_value1,-6.236037671825407,-2.7111780375739576,stresstest_other
competition_math_12400,6.016236016565594,3.553696742504974,math
alpaca_6054,-1.0833662928304895,-0.6446738035676391,knowledge_qa
stresstest_22_1038_value1,0.0,-1.498855668014766,stresstest_other
stresstest_93_324_value2,-1.4640800174367987,-0.4225553713553145,stresstest_other
competition_math_5784,-0.6904411417081265,2.2014660074398704,math
alpaca_6336,2.3045361588669175,-0.6019946014847544,knowledge_qa
stresstest_20_1399_value1,5.7706906961515205,2.1327369898875292,value_conflict
wildchat_42126,4.100135556691799,1.225926446647606,security_legal
stresstest_47_1052_neutral,-3.6029639858670244,-3.2266007369041096,harmful_request
bailbench_755,-7.182737786635384,-5.217875202984674,harmful_request
wildchat_58066,-7.320384639325132,-1.0789341910720713,persuasive_writing
stresstest_94_3_neutral,-5.49416516077884,-1.6199332367346564,security_legal
alpaca_2817,0.5131913903351926,-0.9911446208361614,knowledge_qa
alpaca_10573,-3.2649996876188174,-1.7401343841288885,knowledge_qa
alpaca_1492,-1.1345055699278495,1.2334008755754096,content_generation
competition_math_4401,-6.6068762352935035,0.9573288433650391,math
alpaca_11480,-4.392230789180273,-0.5989581285649925,content_generation
stresstest_34_1229_neutral,3.3962902286099905,-0.8466766089410038,stresstest_other
alpaca_10825,3.7455049958581563,-0.7197467327691838,content_generation
alpaca_70,0.16158971025520208,-0.578366357684164,knowledge_qa
competition_math_1258,5.1434694240601395,4.28959770985689,math
stresstest_4_726_value1,-5.936108408001881,-1.3901181068974764,stresstest_other
stresstest_11_39_neutral,4.410386709693411,0.38794054644793086,value_conflict
wildchat_61558,8.876344667192695,-0.34256092968598395,knowledge_qa
stresstest_37_182_neutral,-6.988883897196968,-1.2298468915207041,harmful_request
wildchat_69598,-3.1920268557359854,-1.1944332082789115,knowledge_qa
wildchat_78504,2.56665105288357,1.5583211713182048,knowledge_qa
alpaca_5199,1.0009962241285242,-0.5212299366672002,knowledge_qa
competition_math_10087,0.0,3.1550265485986344,math
competition_math_9478,5.196857081102782,3.0687765462451524,math
competition_math_629,-5.187598411584312,0.5183763292283161,math
bailbench_1149,-4.71859640513861,-5.401715080849192,harmful_request
wildchat_61500,0.8348740067799975,0.046589538473384096,math
wildchat_22383,0.0,0.9414020240609848,fiction
